"area_id","city_id","dist_id","state_id","area_name","area_detail","area_reach_img","area_map","area_star","crime_level","area_status","area_logi","area_lati","area_type","area_pin","area_seo_kword","area_seo_mtag","area_seo_data","area_p_status"
"1382","3301","195","10","KUSHESHWAR ASTHAN PURBI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1383","3671","195","10","MANIGACHHI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1384","5627","195","10","SINGHWARA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1385","5894","195","10","TARDIH","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1386","125","196","10","AMAS","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1387","294","196","10","ATRI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1388","516","196","10","BANKE BAZAR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1389","547","196","10","BARACHATTI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1390","689","196","10","BELAGANJ","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1391","957","196","10","BODH GAYA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1392","1643","196","10","DOBHI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1393","1690","196","10","DUMARIA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1394","1769","196","10","FATEHPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1395","1893","196","10","GAYA TOWN C.D.BLOCK","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1396","2076","196","10","GURARU","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1397","2086","196","10","GURUA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1398","2288","196","10","IMAMGANJ","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1399","3005","196","10","KHIZIRSARAI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1400","3114","196","10","KONCH","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1401","3695","196","10","MANPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1402","3879","196","10","MOHANPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1403","3945","196","10","MUHRA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1404","4247","196","10","NEEM CHAK BATHANI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1405","4522","196","10","PARAIYA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1406","5535","196","10","SHERGHATI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1407","5864","196","10","TAN KUPPA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1408","6030","196","10","TIKARI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1409","6394","196","10","WAZIRGANJ","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1410","402","197","10","BAIKUNTHPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1411","565","197","10","BARAULI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1412","846","197","10","BHOREY","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1413","880","197","10","BIJAIPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1414","2003","197","10","GOPALGANJ","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1415","2184","197","10","HATHUA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1416","2843","197","10","KATIYA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1417","3224","197","10","KUCHAIKOTE","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1418","3677","197","10","MANJHA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1419","4390","197","10","PACH DEURI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1420","4714","197","10","PHULWARIA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1421","5578","197","10","SIDHWALIA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1422","5969","197","10","THAWE","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1423","6140","197","10","UCHKAGAON","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1424","587","198","10","BARHAT","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1425","1068","198","10","CHAKAI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1426","1947","198","10","GIDHAUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1427","2310","198","10","ISLAMNAGAR ALIGANJ","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1428","2427","198","10","JAMUI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1429","2485","198","10","JHAJHA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1430","2910","198","10","KHAIRA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1431","3346","198","10","LAKSHMIPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1432","5587","198","10","SIKANDRA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1433","5717","198","10","SONO","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1434","1937","199","10","GHOSHI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1435","2254","199","10","HULASGANJ","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1436","2472","199","10","JEHANABAD","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1437","2596","199","10","KAKO","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1438","3570","199","10","MAKHDUMPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1439","3861","199","10","MODANGANJ","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1440","5087","199","10","RATNI FARIDPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1441","22","200","10","ADHAURA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1442","734","200","10","BHABUA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1443","752","200","10","BHAGWANPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1444","1065","200","10","CHAINPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1445","1108","200","10","CHAND","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1446","1708","200","10","DURGAWATI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1447","3229","200","10","KUDRA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1448","3877","200","10","MOHANIA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1449","4343","200","10","NUAON","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1450","5008","200","10","RAMGARH","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1451","5028","200","10","RAMPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1452","147","201","10","AMDABAD","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1453","316","201","10","AZAMNAGAR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1454","466","201","10","BALRAMPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1455","562","201","10","BARARI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1456","617","201","10","BARSOI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1457","1403","201","10","DANDKHORA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1458","1748","201","10","FALKA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1459","2170","201","10","HASANGANJ","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1460","2574","201","10","KADWA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1461","2842","201","10","KATIHAR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1462","3138","201","10","KORHA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1463","3292","201","10","KURSELA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1464","3672","201","10","MANIHARI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1465","3700","201","10","MANSAHI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1466","4795","201","10","PRANPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1467","5294","201","10","SAMELI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1468","83","202","10","ALAULI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1469","696","202","10","BELDAUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1470","1190","202","10","CHAUTHAM","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1471","1969","202","10","GOGRI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1472","2908","202","10","KHAGARIA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1473","3701","202","10","MANSI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1474","4534","202","10","PARBATTA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1475","385","203","10","BAHADURGANJ","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1476","1620","203","10","DIGHALBANK","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1477","3047","203","10","KISHANGANJ","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1478","3060","203","10","KOCHADHAMIN","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1479","4790","203","10","POTHIA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1480","5929","203","10","TERHAGACHH","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1481","5939","203","10","THAKURGANJ","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1482","550","204","10","BARAHIYA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1483","1104","204","10","CHANAN*","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1484","2117","204","10","HALSI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1485","3336","204","10","LAKHISARAI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1486","4730","204","10","PIPARIYA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1487","5012","204","10","RAMGARH CHOWK","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1488","5788","204","10","SURAJGARHA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1489","73","205","10","ALAMNAGAR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1490","876","205","10","BIHARIGANJ","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1491","1188","205","10","CHAUSA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1492","1811","205","10","GAMHARIA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1493","1903","205","10","GHAILARH","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1494","2093","205","10","GWALPARA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1495","3048","205","10","KISHANGANJ","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1496","3254","205","10","KUMARKHAND","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1497","3479","205","10","MADHEPURA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1498","3987","205","10","MURLIGANJ","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1499","4832","205","10","PURAINI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1500","5519","205","10","SHANKARPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1501","5625","205","10","SINGHESHWAR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1502","190","206","10","ANDHRATHARHI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1503","325","206","10","BABUBARHI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1504","645","206","10","BASOPATTI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1505","715","206","10","BENIPATTI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1506","932","206","10","BISFI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1507","1933","206","10","GHOGHARDIHA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1508","2159","206","10","HARLAKHI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1509","2349","206","10","JAINAGAR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1510","2492","206","10","JHANJHARPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1511","2653","206","10","KALUAHI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1512","2915","206","10","KHAJAULI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1513","3315","206","10","LADANIA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1514","3338","206","10","LAKHNAUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1515","3381","206","10","LAUKAHA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1516","3382","206","10","LAUKAHI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1517","3478","206","10","MADHEPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1518","3484","206","10","MADHUBANI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1519","3488","206","10","MADHWAPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1520","4484","206","10","PANDAUL","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1521","4710","206","10","PHULPARAS","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1522","4957","206","10","RAJNAGAR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1523","250","207","10","ASARGANJ","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1524","594","207","10","BARIARPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1525","1558","207","10","DHARHARA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1526","2405","207","10","JAMALPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1527","2956","207","10","KHARAGPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1528","3975","207","10","MUNGER","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1529","5325","207","10","SANGRAMPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1530","5888","207","10","TARAPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1531","5931","207","10","TETIHA BAMBOR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1532","303","208","10","AURAI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1533","495","208","10","BANDRA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1534","620","208","10","BARURAJ (MOTIPUR)","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1535","954","208","10","BOCHAHA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1536","1595","208","10","DHOLI (MORAUL)","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1537","1794","208","10","GAIGHAT","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1538","2740","208","10","KANTI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1539","2849","208","10","KATRA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1540","3286","208","10","KURHANI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1541","3739","208","10","MARWAN","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1542","3852","208","10","MINAPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1543","3995","208","10","MUSAHRI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1544","4545","208","10","PAROO","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1545","5233","208","10","SAHEBGANJ","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1546","5260","208","10","SAKRA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1547","5362","208","10","SARAIYA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1548","264","209","10","ASTHAWAN","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1549","709","209","10","BEN","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1550","875","209","10","BIHAR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1551","913","209","10","BIND","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1552","1121","209","10","CHANDI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1553","1723","209","10","EKANGARSARAI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1554","1952","209","10","GIRIAK","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1555","2160","209","10","HARNAUT","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1556","2210","209","10","HILSA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1557","2311","209","10","ISLAMPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1558","2755","209","10","KARAI PARSURAI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1559","2851","209","10","KATRISARAI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1560","4035","209","10","NAGAR NAUSA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1561","4333","209","10","NOORSARAI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1562","4532","209","10","PARBALPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1563","4892","209","10","RAHUI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1564","4952","209","10","RAJGIR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1565","5385","209","10","SARMERA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1566","5595","209","10","SILAO","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1567","5965","209","10","THARTHARI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1568","58","210","10","AKBARPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1569","1958","210","10","GOBINDPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1570","2231","210","10","HISUA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1571","2816","210","10","KASHI CHAK","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1572","2862","210","10","KAWAKOL","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1573","3836","210","10","MESKAUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1574","4163","210","10","NARDIGANJ","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1575","4168","210","10","NARHAT","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1576","4228","210","10","NAWADA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1577","4426","210","10","PAKRIBARAWAN","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1578","4939","210","10","RAJAULI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1579","5152","210","10","ROH","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1580","5642","210","10","SIRDALA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1581","6385","210","10","WARISALIGANJ","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1582","358","211","10","BAGAHA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1583","408","211","10","BAIRIA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1584","731","211","10","BETTIAH","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1585","827","211","10","BHITAHA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1586","1158","211","10","CHANPATIA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1587","1886","211","10","GAUNAHA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1588","2524","211","10","JOGAPATTI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1589","3384","211","10","LAURIYA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1590","3485","211","10","MADHUBANI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1591","3552","211","10","MAINATANR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1592","3560","211","10","MAJHAULIA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1593","4172","211","10","NARKATIAGANJ","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1594","4217","211","10","NAUTAN","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1595","4738","211","10","PIPRASI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1596","5021","211","10","RAMNAGAR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1597","5574","211","10","SIDHAW","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1598","5592","211","10","SIKTA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1599","5936","211","10","THAKRAHAN","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1600","276","212","10","ATHMALGOLA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1601","419","212","10","BAKHTIARPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1602","579","212","10","BARH","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1603","693","212","10","BELCHHI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1604","879","212","10","BIHTA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1605","891","212","10","BIKRAM","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1606","1404","212","10","DANIAWAN","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1607","1531","212","10","DHANARUA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1608","1629","212","10","DINAPUR-CUM-KHAGAUL","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1609","1687","212","10","DULHIN BAZAR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1610","1773","212","10","FATWAH","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1611","1939","212","10","GHOSWARI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1612","3027","212","10","KHUSRUPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1613","3652","212","10","MANER","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1614","3743","212","10","MASAURHI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1615","3892","212","10","MOKAMEH","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1616","4209","212","10","NAUBATPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1617","4456","212","10","PALIGANJ","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1618","4482","212","10","PANDARAK","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1619","4589","212","10","PATNA RURAL","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1620","4713","212","10","PHULWARI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1621","4830","212","10","PUNPUN","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1622","5296","212","10","SAMPATCHAK","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1623","15","213","10","ADAPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1624","232","213","10","ARERAJ","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1625","513","213","10","BANJARIA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1626","515","213","10","BANKATWA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1627","1073","213","10","CHAKIA(PIPRA)","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1628","1298","213","10","CHIRAIA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1629","1519","213","10","DHAKA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1630","1935","213","10","GHORASAHAN","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1631","2166","213","10","HARSIDHI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1632","2660","213","10","KALYANPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1633","2886","213","10","KESARIA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1634","3188","213","10","KOTWA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1635","3483","213","10","MADHUBAN","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1636","3815","213","10","MEHSI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1637","3926","213","10","MOTIHARI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1638","4171","213","10","NARKATIA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1639","4415","213","10","PAHARPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1640","4425","213","10","PAKRI DAYAL","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1641","4553","213","10","PATAHI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1642","4695","213","10","PHENHARA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1643","4736","213","10","PIPRAKOTHI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1644","5014","213","10","RAMGARHWA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1645","5100","213","10","RAXAUL","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1646","5324","213","10","SANGRAMPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1647","5756","213","10","SUGAULI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1648","5930","213","10","TETARIA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1649","6131","213","10","TURKAULIA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1650","162","214","10","AMOUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1651","409","214","10","BAISA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1652","410","214","10","BAISI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1653","522","214","10","BANMANKHI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1654","584","214","10","BARHARA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1655","805","214","10","BHAWANIPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1656","1373","214","10","DAGARUA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1657","1526","214","10","DHAMDAHA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1658","2382","214","10","JALALGARH","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1659","2813","214","10","KASBA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1660","3214","214","10","KRITYANAND NAGAR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1661","4842","214","10","PURNIA EAST","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1662","5188","214","10","RUPAULI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1663","5737","214","10","SRINAGAR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1664","67","215","10","AKORHI GOLA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1665","892","215","10","BIKRAMGANJ","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1666","1203","215","10","CHENARI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1667","1447","215","10","DAWATH","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1668","1461","215","10","DEHRI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1669","1630","215","10","DINARA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1670","2759","215","10","KARAKAT","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1671","2776","215","10","KARGAHAR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1672","3061","215","10","KOCHAS","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
