"dist_id","state_id","dist_cd","dist_name","dist_hq","dist_detail","dist_pop11","dist_area","dist_density","dist_web","dist_lang1","dist_lang2","dist_logi","dist_lati","dist_reach_img","dist_map","estd_dd","estd_mm","estd_yy","dist_seo_kword","dist_seo_mtag","dist_seo_data","dist_block","dist_sdist","dist_p_status","dist_status"
"518","36","RA","RANGA REDDY","Hyderabad","00:00:00","2551731","1038",,"http://rangareddy.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","26","27","1","0"
"519","28","SR","SRIKAKULAM","Srikakulam","00:00:00","2699471","5837","462","http://srikakulam.ap.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","38","38","1","0"
"520","28","VS","VISAKHAPATANAM","Visakhapatnam","00:00:00","4288113","11161","384","http://visakhapatnam.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","42","43","1","0"
"521","28","VZ","VIZIANAGARAM","Vizianagaram","00:00:00","2342868","6539","358","http://vizianagaram.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","34","34","1","0"
"522","36","x","WARANGAL RURAL","Warangal","00:00:00","716457","2175.5","330","http://hanamkonda.telangana.gov.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","14","15","1","0"
"523","28","WG","WEST GODAVARI","Eluru","00:00:00","3934782","7742","508","http://www.westgodavari.org/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","48","48","1","0"
"524","29","BK","BAGALKOT","Bagalkot","00:00:00","1890826","6583","288","http://www.bagalkot.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","6","6","1","0"
"525","29","BN","BENGALURU URBAN","Bengaluru","00:00:00","9588910","2190","4378","http://bangaloreurban.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","4","4","1","0"
"526","29","BR","BENGALURU RURAL","Bengaluru","00:00:00","987257","2239","441","http://www.bangalorerural.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","4","4","1","0"
"527","29","BG","BELAGAVI","Belagavi","00:00:00","4778439","13415","356","http://www.belgaum.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","10","10","1","0"
"528","29","BL","BALLARI","Ballari","00:00:00","2532383","8439","300","http://www.bellary.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","7","7","1","0"
"529","29","BD","BIDAR","Bidar","00:00:00","1700018","5448","312","http://www.bidar.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","5","5","1","0"
"530","29","BJ","VIJAYAPURA","Vijayapura","00:00:00","2175102","10517","207","http://www.bijapur.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","5","5","1","0"
"531","29","CJ","CHAMARAJANAGAR","Chamarajanagar","00:00:00","1020962","5102","200","http://chamrajnagar.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","4","4","1","0"
"532","29","CK","CHIKKAMAGALURU","Chikmagalur","00:00:00","1137753","7201","158","http://chickmagalur.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","7","7","1","0"
"533","29","CT","CHITRADURGA","Chitradurga","00:00:00","1660378","8437","197","http://www.chitradurga.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","6","6","1","0"
"534","29","DK","DAKSHIN KANNAD","Mangaluru","00:00:00","2083625","4559","457","http://www.dk.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","5","5","1","0"
"535","29","DA","DAVANGERE","Davangere","00:00:00","1946905","5926","329","http://www.davanagere.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","6","6","1","0"
"536","29","DH","DHARWAD","Dharwad","00:00:00","1846993","4265","434","http://www.dharwad.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","5","5","1","0"
"537","29","GA","GADAG","Gadag-Betageri","00:00:00","1065235","4651","229","http://gadag.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","5","5","1","0"
"538","29","GU","KALABURAGI","Kalaburagi","00:00:00","2564892","10990","233","http://www.gulbarga.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","7","7","1","0"
"539","29","HS","HASSAN","Hassan","00:00:00","1776221","6814","261","http://www.hassan.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","8","8","1","0"
"540","29","HV","HAVERI","Haveri","00:00:00","1598506","4825","331","http://haveri.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","7","7","1","0"
"541","29","KD","KODAGU","Madikeri","00:00:00","554762","4102","135","http://www.kodagu.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","3","3","1","0"
"542","29","KL","KOLAR","Kolar","00:00:00","1540231","4012","384","http://kolar.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","5","5","1","0"
"543","29","KP","KOPPAL","Koppal","00:00:00","1391292","5565","250","http://www.koppal.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","4","4","1","0"
"544","29","MA","MANDYA","Mandya","00:00:00","1808680","4961","365","http://www.mandya.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","7","7","1","0"
"545","29","MY","MYSURU","Mysuru","00:00:00","2994744","6854","437","http://www.mysore.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","7","7","1","0"
"546","29","RA","RAICHUR","Raichur","00:00:00","1924773","6839","228","http://www.raichur.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","5","5","1","0"
"547","29","SH","SHIVAMOGGA","Shivamogga","00:00:00","1755512","8495","207","http://www.shimoga.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","7","7","1","0"
"548","29","TU","TUMAKURU","Tumakuru","00:00:00","2681449","10598","253","http://www.tumkur.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","10","10","1","0"
"549","29","UD","UDUPI","Udupi","00:00:00","1177908","3879","304","http://udupi.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","3","3","1","0"
"550","29","UK","UTTAR KANNAD","Karwar","00:00:00","1353299","10291","132","http://uttarakannada.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","11","11","1","0"
"551","30","NG","NORTH GOA","Panaji","00:00:00","817761","1736","471","http://northgoa.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","6","5","1","0"
"552","30","SG","SOUTH GOA","Margao","00:00:00","639962","1966","326","http://southgoa.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","6","7","1","0"
"553","31","LD","LAKSHADWEEP DISTRICT","Kavaratti","00:00:00","64429","32","2013","http://www.lakshadweep.gov.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","9","10","1","0"
"554","32","AL","ALAPPUZHA","Alappuzha","00:00:00","2121943","1414","1501","http://www.alappuzha.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","12","6","1","0"
"555","32","ER","ERNAKULAM","Kakkanad","00:00:00","3279860","2951","1069","http://ernakulam.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","14","7","1","0"
"556","32","ID","IDUKKI","Painavu","00:00:00","1107453","4479","254","http://idukki.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","8","5","1","0"
"557","32","KN","KANNUR","Kannur","00:00:00","2525637","2966","852","http://kannur.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","11","4","1","0"
"558","32","KS","KASARAGOD","Kasaragod","00:00:00","1302600","1992","654","http://kasargod.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","6","4","1","0"
"559","32","KL","KOLLAM","Kollam","00:00:00","2629703","2498","1056","http://kollam.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","11","6","1","0"
"560","32","KT","KOTTAYAM","Kottayam","00:00:00","1979384","2203","896","http://kottayam.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","11","5","1","0"
"561","32","KZ","KOZHIKODE","Kozhikode","00:00:00","3089543","2345","1318","http://kozhikode.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","12","4","1","0"
"562","32","MA","MALAPPURAM","Malappuram","00:00:00","4110956","3550","1058","http://malappuram.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","15","7","1","0"
"563","32","PL","PALAKKAD","Palakkad","00:00:00","2810892","4480","627","http://palakkad.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","13","6","1","0"
"564","32","PT","PATHANAMTHITTA","Pathanamthitta","00:00:00","1195537","2462","453","http://pathanamthitta.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","8","6","1","0"
"565","32","TV","THIRUVANANTHAPURAM","Thiruvananthapuram","00:00:00","3307284","2192","1509","http://www.trivandrum.gov.in//",,,,,,,,,,"00:00:00","00:00:00","00:00:00","11","6","1","0"
"566","32","TS","THRISSUR","Thrissur","00:00:00","3110327","3032","1026","http://thrissur.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","16","6","1","0"
"567","32","WA","WAYANAD","Kalpetta","00:00:00","816558","2131","383","http://wayanad.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","4","3","1","0"
"568","33","CH","CHENNAI","Chennai (Madras)","00:00:00","4681087","174","26903","http://www.chennai.tn.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","0","0","1","0"
"569","33","CO","COIMBATORE","Coimbatore","00:00:00","3472578","7469","748","http://www.coimbatore.tn.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","12","10","1","0"
"570","33","CU","CUDDALORE","Cuddalore","00:00:00","2600880","3999","702","http://www.cuddalore.tn.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","13","8","1","0"
"571","33","DH","DHARMAPURI","Dharmapuri","00:00:00","1502900","4532","332","http://www.dharmapuri.tn.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","8","5","1","0"
"572","33","DI","DINDIGUL","Dindigul","00:00:00","2161367","6058","357","http://www.dindigul.tn.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","14","11","1","0"
"573","33","ER","ERODE","Erode","00:00:00","2259608","5714","397","http://erode.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","14","6","1","0"
"574","33","KC","KANCHIPURAM","Kanchipuram","00:00:00","3990897","4433","927","http://www.kanchi.tn.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","13","11","1","0"
"575","33","KK","KANNIYAKUMARI","Nagercoil","00:00:00","2863178","1685","1106","http://www.kanyakumari.tn.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","9","4","1","0"
"576","33","KA","KARUR","Karur","00:00:00","1076588","2901","371","http://karur.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","8","6","1","0"
"577","33","KR","KRISHNAGIRI","Krishnagiri","00:00:00","1883731","5086","370","http://krishnagiri.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","10","5","1","0"
"578","33","MA","MADURAI","Madurai","00:00:00","3991038","3676","823","http://www.madurai.tn.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","13","10","1","0"
"579","33","NG","NAGAPATTINAM","Nagapattinam","00:00:00","1614069","2716","668","http://www.nagapattinam.tn.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","11","8","1","0"
"580","33","NM","NAMAKKAL","Namakkal","00:00:00","1721179","3429","506","http://namakkal.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","15","4","1","0"
"581","33","PE","PERAMBALUR","Perambalur","00:00:00","564511","1752","323","http://www.perambalur.tn.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","4","7","1","0"
"582","33","PU","PUDUKKOTTAI","Pudukkottai","00:00:00","1918725","4651","348","http://pudukkottai.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","13","11","1","0"
"583","33","RA","RAMANATHAPURAM","Ramanathapuram","00:00:00","1337560","4123","320","http://ramanathapuram.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","11","7","1","0"
"584","33","SA","SALEM","Salem","00:00:00","3480008","5245","663","http://salem.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","20","11","1","0"
"585","33","SI","SIVAGANGA","Sivaganga","00:00:00","1341250","4086","324","http://sivaganga.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","12","8","1","0"
"586","33","TJ","THANJAVUR","Thanjavur","00:00:00","2402781","3397","691","http://thanjavur.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","14","9","1","0"
"587","33","X","THE NILGIRIS","z","00:00:00",,,,,,,,,,,,,,"00:00:00","00:00:00","00:00:00","4","6","1","0"
"588","33","TH","THENI","Theni","00:00:00","1243684","3066","433","http://www.theni.tn.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","8","5","1","0"
"589","33","TL","THIRUVALLUR","Tiruvallur","00:00:00","3725697","3424","1049","http://www.tiruvallur.tn.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","14","11","1","0"
"590","33","TR","THIRUVARUR","Tiruvarur","00:00:00","1268094","2377","533","http://www.tiruvarur.tn.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","10","7","1","0"
"591","33","TC","TIRUCHIRAPPALLI","Tiruchirappalli","00:00:00","2713858","4407","602","http://tiruchirappalli.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","14","10","1","0"
"592","33","TI","TIRUNELVELI","Tirunelveli","00:00:00","3072880","6703","458","http://www.nellai.tn.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","19","11","1","0"
"593","33","TV","TIRUVANNAMALAI","Tiruvannaamalai","00:00:00","2468965","6191","399","http://www.tiruvannamalai.tn.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","18","8","1","0"
"594","33","TK","THOOTHUKUDI - TUTICORIN","Thoothukudi (Tuticorin)","00:00:00","1738376","4594","378","http://thoothukudi.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","12","8","1","0"
"595","33","VE","VELLORE","Vellore","00:00:00","3928106","6077","646","http://vellore.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","20","11","1","0"
"596","33","VL","VILLUPURAM","Viluppuram","00:00:00","3463284","7190","462","http://www.viluppuram.tn.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","22","10","1","0"
"597","33","VR","VIRUDHUNAGAR","Virudhunagar","00:00:00","1943309","3446","454","http://www.virudhunagar.tn.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","11","8","1","0"
"598","34","KA","KARAIKAL","Karaikal","00:00:00","200314","160","1252","http://Karaikal.gov.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","1","2","1","0"
"599","34","MA","MAHE","MahA","00:00:00","41934","9","4659","http://mahe.gov.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","1","1","1","0"
"600","34","PO","PONDICHERRY","Pondicherry","00:00:00","946600","293","3231","http://puducherry.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","3","4","1","0"
"601","34","YA","YANAM","Yanam","00:00:00","55616","17","3272","http://yanam.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","1","1","1","0"
"602","35","SA","SOUTH ANDAMANS","Port Blair","00:00:00","237586","3181","75",,,,,,,,,,,"00:00:00","00:00:00","00:00:00","3","3","1","0"
"603","35","NI","NICOBARS","Car Nicobar","00:00:00","36819","1841","20",,,,,,,,,,,"00:00:00","00:00:00","00:00:00","3","3","1","0"
"604","6","MW","MEWAT - NUH","Nuh","00:00:00","1089406","1765","729","http://mewat.gov.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","7","5","1","0"
"605","3","BNL","BARNALA","Barnala","00:00:00","596294","1423","419",,,,,,,,,,,"00:00:00","00:00:00","00:00:00","3","2","1","0"
"606","20","KH","KHUNTI","Khunti","00:00:00","530299","2467","215","http://khunti.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","6","6","1","0"
"607","20","RM","RAMGARH","Ramgarh","00:00:00","949159","1212","684","http://ramgarh.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","6","6","1","0"
"608","3","SAS","S.A.S NAGAR-MOHALI","Ajitgarh","00:00:00","986147","1188","830","http://www.sasnagar.gov.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","3","3","1","0"
"609","3","TT","TARN TARAN","Tarn Taran Sahib","00:00:00","1120070","2414","464",,,,,,,,,,,"00:00:00","00:00:00","00:00:00","8","3","1","0"
"610","33","AY","ARIYALUR","Ariyalur","00:00:00","752481","3208","387","http://municipality.tn.gov.in/Ariyalur/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","6","4","1","0"
"611","10","AR","ARWAL","Arwal","00:00:00","700843","638","1098","http://arwal.bih.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","5","5","1","0"
"612","18","CH","CHIRANG","Kajalgaon","00:00:00","481818","1975","244","http://chirang.gov.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","3","4","1","0"
"613","13","PE","PEREN","Peren","00:00:00","163294","2300","55","http://peren-district.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","4","7","1","0"
"614","13","KI","KIPHIRE","Kiphire","00:00:00","74033","1255","66","http://kiphire.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","5","8","1","0"
"615","13","LO","LONGLENG","Longleng","00:00:00","50593","885","89","http://kohima.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","3","5","1","0"
"616","18","BK","BAKSA","Mushalpur","00:00:00","953773","2008","475","http://baksa.gov.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","7","7","1","0"
"617","18","UD","UDALGURI","Udalguri","00:00:00","832769","1676","497","http://udalguri.gov.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","10","5","1","0"
"618","18","KM","KAMRUP METRO","Guwahati","00:00:00","1260419","627","2010","http://kamrupmetro.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","4","5","1","0"
"619","6","PW","PALWAL","Palwal","00:00:00","1040493","1367","761","http://palwal.gov.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","6","5","1","0"
"620","1","KW","KISHTWAR","Kishtwar","00:00:00","230696","7737","30","http://kishtwar.nic.in/",,,"0","0","ok","ok","0","0","0","00:00:00","00:00:00","00:00:00","13","4","1","0"
"621","1","RB","RAMBAN","Ramban","00:00:00","283313","1330","213","http://ramban.gov.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","11","2","1","0"
"622","1","KG","KULGAM","Kulgam","00:00:00","422786","457","925","http://kulgam.gov.in/",,,"0","0","ok","ok","0","0","0","00:00:00","00:00:00","00:00:00","11","5","1","0"
"623","1","BPR","BANDIPUR","Bandipore","00:00:00","385099","3010","128","http://bandipore.gov.in/",,,"0","0","ok","ok","0","0","0","00:00:00","00:00:00","00:00:00","12","3","1","0"
"624","1","SB","SAMBA","Samba","00:00:00","318611","913","318","http://samba.gov.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","9","1","1","0"
"625","1","SH","SHOPIAN","Shupiyan","00:00:00","265960","312","852","http://shopian.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","10","3","1","0"
"626","1","GB","GANDERBAL","Ganderbal","00:00:00","297003","258","1151","http://ganderbal.nic.in/",,,"0","0","ok","ok","0","0","0","00:00:00","00:00:00","00:00:00","8","3","1","0"
"627","1","RS","REASI","Reasi","00:00:00","314714","1710","184","http://reasi.gov.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","12","2","1","0"
"628","12","AJ","ANJAW","Hawai","00:00:00","21089","6190","3","http://lohit.nic.in/anjaw.htm",,,,,,,,,,"00:00:00","00:00:00","00:00:00","4","8","1","0"
"629","8","PG","PRATAPGARH","Pratapgarh","00:00:00","868231","4112","211",,,,,,,,,,,"00:00:00","00:00:00","00:00:00","5","5","1","0"
"630","29","CK","CHIKBALLAPUR","Chikkaballapur","00:00:00","1254377","4208","298","http://www.chikballapur.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","6","6","1","0"
"631","29","RM","RAMANAGARA","Ramanagara","00:00:00","1082739","3573","303","http://www.ramanagaracity.gov.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","4","4","1","0"
"632","35","NA","NORTH AND MIDDLE ANDAMAN","Mayabunder","00:00:00","105539","3227","32",,,,,,,,,,,"00:00:00","00:00:00","00:00:00","3","3","1","0"
"633","9","KR","KASGANJ","Kasganj","00:00:00","1438156","1955","736","http://kanshiramnagar.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","7","3","1","0"
"634","33","TP","TIRUPPUR","Tirupur","00:00:00","2471222","5106","476","http://tiruppurcorp.tn.gov.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","13","9","1","0"
"635","29","YG","YADGIR","Yadgir","00:00:00","1172985","5225","224","http://www.yadgir.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","3","3","1","0"
"636","22","BJ","BIJAPUR","Bijapur","00:00:00","229832","6562","35","http://www.bijapur.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","4","4","1","0"
"637","22","NR","NARAYANPUR","Narayanpur","00:00:00","140206","6640","20","http://narayanpur.gov.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","2","2","1","0"
"638","23","SN","SINGRAULI","Waidhan","00:00:00","1178132","5672","208","http://singrauli.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","3","3","1","0"
"639","23","AL","ALIRAJPUR","Alirajpur","00:00:00","728677","3182","229","http://alirajpur.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","6","3","1","0"
"640","9","CS","AMETHI","Gauriganj","00:00:00","0",,,,,,,,,,,,,"00:00:00","00:00:00","00:00:00","13","4","1","0"
"641","24","TA","TAPI","Vyara","00:00:00","806489","3435","249","http://tapidp.gujarat.gov.in/Tapi/english/index.htm",,,,,,,,,,"00:00:00","00:00:00","00:00:00","7","7","1","0"
"642","22","SK","SUKMA","Sukma","00:00:00","249000","5636","49","http://dantewada.gov.in/Sukma.html/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","3","3","1","0"
"643","22","X","KONDAGAON","Kondagaon","00:00:00","0",,,,,,,,,,,,,"00:00:00","00:00:00","00:00:00","5","5","1","0"
"644","22","X","BALODA BAZAR","Baloda Bazar","00:00:00","0",,,,,,,,,,,,,"00:00:00","00:00:00","00:00:00","6","6","1","0"
"645","22","X","GARIYABAND","Gariaband","00:00:00","0",,,,,,,,,,,,,"00:00:00","00:00:00","00:00:00","5","5","1","0"
"646","22","X","BALOD","Balod","00:00:00","826165","3527","234","http://balod.gov.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","5","5","1","0"
"647","22","X","MUNGELI","Mungeli","00:00:00","0",,,,,,,,,,,,,"00:00:00","00:00:00","00:00:00","3","3","1","0"
"648","22","SJ","SURAJPUR","Surajpur","00:00:00","660280","6787","150","http://surajpur.gov.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","6","6","1","0"
"649","22","X","BALRAMPUR","Balrampur","00:00:00","598855","3806","157","http://balrampur.info/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","6","6","1","0"
"650","22","X","BEMETARA","Bemetara","00:00:00","197035","2855","69","http://bemetara.gov.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","4","5","1","0"
"651","3","FA","FAZILKA","Fazilka","00:00:00","0",,,"http://fazilka.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","5","3","1","0"
"652","16","KH","KHOWAI","Khowai","00:00:00","0","1005.67","326","http://khowai.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","6","8","1","0"
"653","16","SP","SEPAHIJALA","Bishramganj","00:00:00","0","1044.78","463","http://sepahijala.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","7","10","1","0"
"654","16","GM","GOMATI","Udaipur, Tripura","00:00:00","0","1522.8","287","http://gomati.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","8","10","1","0"
"655","16","UK","UNAKOTI","Kailashahar","00:00:00","0","591.93","469","http://unakoti.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","4","6","1","0"
"656","17","X","NORTH GARO HILLS","Resubelpara","00:00:00","118325","1113",,,,,,,,,,,,"00:00:00","00:00:00","00:00:00","3","2","1","0"
"657","17","X","EAST JAINTIA HILLS","Khleihriat","00:00:00","122436","2115",,,,,,,,,,,,"00:00:00","00:00:00","00:00:00","2","2","1","0"
"658","17","X","SOUTH WEST KHASI HILLS","Mawkyrwat","00:00:00","110152","1341",,,,,,,,,,,,"00:00:00","00:00:00","00:00:00","2","2","1","0"
"659","9","SM","SAMBHAL","Sambhal","00:00:00","2217020",,,"http://moradabad.nic.in/sambhal/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","8","3","1","0"
"660","9","SH","SHAMLI","Shamli","00:00:00","0",,,"http://nppshamli.in/statis.aspx",,,,,,,,,,"00:00:00","00:00:00","00:00:00","5","3","1","0"
"661","9","PN","HAPUR","Hapur","00:00:00","1451983",,,,,,,,,,,,,"00:00:00","00:00:00","00:00:00","4","3","1","0"
"662","3","PA","PATHANKOT","Pathankot","00:00:00","1998464",,"398","http://Pathankot.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","6","2","1","0"
"663","17","X","SOUTH WEST GARO HILLS","Ampati","00:00:00","0",,,,,,,,,,,,,"00:00:00","00:00:00","00:00:00","3","2","1","0"
"664","19","AD","ALIPURDUAR","Alipurduar","00:00:00","1700000","3383","400","http://alipurduarmunicipality.in",,,,,,,,,,"00:00:00","00:00:00","00:00:00","6","6","1","0"
"665","27","X","PALGHAR","Palghar","00:00:00","0",,,"-",,,,,,,,,,"00:00:00","00:00:00","00:00:00","8","8","1","0"
"666","12","LD","LONGDING","Longding","00:00:00","0",,,,,,,,,,,,,"00:00:00","00:00:00","00:00:00","4","4","1","0"
"667","23","AG","AGAR MALWA","Agar","00:00:00","0",,,,,,,,,,,,,"00:00:00","00:00:00","00:00:00","0","4","1","0"
"668","24","X","CHHOTAUDEPUR","Chhota Udaipur","00:00:00","1071831","3237","331",,,,,,,,,,,"00:00:00","00:00:00","00:00:00","6","6","1","0"
"669","24","MH","MAHISAGAR","Lunavada","00:00:00","994624","2500","398","http://mahisagar.gujarat.gov.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","6","6","1","0"
"670","7","X","SOUTH EAST DELHI","Defence Colony","00:00:00","0",,,,,,,,,,,,,"00:00:00","00:00:00","00:00:00","0","3","1","0"
"671","7","X","SHAHDARA","Shahdara","00:00:00","0",,,,,,,,,,,,,"00:00:00","00:00:00","00:00:00","0","3","1","0"
"672","24","AR","ARVALLI","Modasa","00:00:00","1051746","3217","327",,,,,,,,,,,"00:00:00","00:00:00","00:00:00","6","6","1","0"
"673","24","X","MORBI","Morbi","00:00:00","960329","4871","197","http://morbi.gujarat.gov.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","5","5","1","0"
"674","24","X","DEVBHUMI DWARKA","Khambhalia","00:00:00","752484","5684","132",,,,,,,,,,,"00:00:00","00:00:00","00:00:00","4","4","1","0"
"675","24","X","GIR SOMNATH","Veraval","00:00:00","1217477","3754","324",,,,,,,,,,,"00:00:00","00:00:00","00:00:00","6","6","1","0"
